Line Segments
-635113,-4806999,2659154,-4663467,472836168844
7310737,-4806999,7530703,-4663467,31572523411
9857958,-4806999,10140068,-4663467,40492238163
11902387,-4806999,12299679,-4663467,57024656169
-830088,-4663467,2659154,-4651468,41870916000
7310737,-4663467,7530703,-4651468,2639604000
9857958,-4663467,10140068,-4651468,3385332000
11902387,-4663467,12299679,-4651468,4767516000
-830088,-4651468,1970098,-4648023,9649444402
2270450,-4651468,2659154,-4648023,1339477430
7310737,-4651468,7530703,-4648023,758006282
9857958,-4651468,10140068,-4648023,972154506
11902387,-4651468,12299679,-4648023,1369071678
-830088,-4648023,1970098,-4643994,11284753610
2291994,-4648023,2659154,-4643994,1479658830
7310737,-4648023,7530703,-4643994,886467010
9857958,-4648023,10140068,-4643994,1136907330
11902387,-4648023,12299679,-4643994,1601090790
-830088,-4643994,2048428,-4499194,416812140117
2291994,-4643994,2659154,-4499194,53165279961
7310737,-4643994,7530703,-4499194,31851441567
9857958,-4643994,10140068,-4499194,40849954911
11902387,-4643994,12299679,-4499194,57528423693
-830088,-4499194,2048428,-4477410,62708492845
2291994,-4499194,2659154,-4477410,7998602385
7310737,-4499194,7530703,-4477410,4791981095
9857958,-4499194,10290232,-4477410,9417110875
11902387,-4499194,12299679,-4477410,8655028005
-278105,-4477410,1173348,-4441576,52012854090
1834035,-4477410,2048428,-4441576,7682808990
2291994,-4477410,2659154,-4441576,13157214435
7310737,-4477410,7530703,-4441576,7882517445
9857958,-4477410,10290232,-4441576,15490574625
11902387,-4477410,12299679,-4441576,14236994655
-278105,-4441576,1173348,-4419471,32085842124
1834035,-4441576,2048428,-4419471,4739393764
2291994,-4441576,2659154,-4419471,8116461066
7310737,-4441576,7730818,-4419471,9286332692
9857958,-4441576,10290232,-4419471,9555871150
11902387,-4441576,12299679,-4419471,8782559058
-278105,-4419471,1173348,-4418186,1866569844
1834035,-4419471,2048428,-4418186,275710684
2291994,-4419471,2659154,-4418186,472169046
7310737,-4419471,7730818,-4418186,540225452
9857958,-4419471,10290232,-4418186,555905650
11902387,-4419471,12425407,-4418186,672605006
13289649,-4419471,13427491,-4418186,177266098
-245650,-4418186,1060944,-4413902,5598759575
1834035,-4418186,2048428,-4413902,918678290
2291994,-4418186,2659154,-4413902,1573284885
7310737,-4418186,7730818,-4413902,1800051370
9857958,-4418186,10290232,-4413902,1852298375
11902387,-4418186,12425407,-4413902,2241144985
13289649,-4418186,13427491,-4413902,590657255
-245650,-4413902,1060944,-4327744,112574918605
1834035,-4413902,2048428,-4327744,18471972646
2291994,-4413902,2659154,-4327744,31634224599
6987588,-4413902,7730818,-4327744,64036039729
9857958,-4413902,10290232,-4327744,37244381725
11902387,-4413902,12425407,-4327744,45062966339
13289649,-4413902,13427491,-4327744,11876415037
-245650,-4327744,1060944,-4326080,2175480675
1834035,-4327744,2048428,-4326080,356966010
2291994,-4327744,2659154,-4326080,611323065
6987588,-4327744,7730818,-4326080,1237479615
9857958,-4327744,9998599,-4326080,234168930
11902387,-4327744,12425407,-4326080,870829965
13289649,-4327744,13427491,-4326080,229508595
-245650,-4326080,1060944,-4302745,30490700920
1834035,-4326080,2048428,-4302745,5003098384
2291994,-4326080,2659154,-4302745,8568069096
6987588,-4326080,7730818,-4302745,17344038616
9857958,-4326080,9998599,-4302745,3282021712
11902387,-4326080,12425407,-4302745,12205218056
12789856,-4326080,13038580,-4302745,5804246600
13289649,-4326080,13427491,-4302745,3216704248
-245650,-4302745,1060944,-4279866,29894893600
1834035,-4302745,2048428,-4279866,4905334720
2291994,-4302745,2659154,-4279866,8400643680
6987588,-4302745,7730818,-4279866,17005125280
9857958,-4302745,9998599,-4279866,3217888960
11670867,-4302745,12425407,-4279866,17263898080
12789856,-4302745,13038580,-4279866,5690828000
13289649,-4302745,13427491,-4279866,3153847840
-245650,-4279866,1060944,-4250308,38621641605
1834035,-4279866,2048428,-4250308,6337272246
2291994,-4279866,2704855,-4250308,12203787858
6987588,-4279866,7730818,-4250308,21969165129
9857958,-4279866,9998599,-4250308,4157236878
11670867,-4279866,12425407,-4250308,22303477419
12789856,-4279866,13038580,-4250308,7352062275
13289649,-4279866,13427491,-4250308,4074501237
-245650,-4250308,1060944,-4237795,16350729830
1834035,-4250308,2048428,-4237795,2682926516
2291994,-4250308,2704855,-4237795,5166555068
6987588,-4250308,7730818,-4237795,9300792734
9857958,-4250308,9998599,-4237795,1759993988
11008387,-4250308,11604319,-4237795,7457505562
11670867,-4250308,12425407,-4237795,9442326074
12789856,-4250308,13038580,-4237795,3112544650
13289649,-4250308,13427491,-4237795,1724967302
-245650,-4237795,1060944,-4218242,25549158630
1834035,-4237795,2048428,-4218242,4192260276
2291994,-4237795,3265237,-4218242,19030813176
6987588,-4237795,7730818,-4218242,14533138974
9857958,-4237795,9998599,-4218242,2750113668
11008387,-4237795,11604319,-4218242,11652873882
11670867,-4237795,12425407,-4218242,14754294714
12789856,-4237795,13038580,-4218242,4863568650
13289649,-4237795,13427491,-4218242,2695382022
-245650,-4218242,1060944,-4218036,270465165
1834035,-4218242,1970098,-4218036,28165248
2291994,-4218242,3265237,-4218036,201461508
6987588,-4218242,7730818,-4218036,153848817
9857958,-4218242,9998599,-4218036,29112894
11008387,-4218242,11604319,-4218036,123358131
11670867,-4218242,12425407,-4218036,156189987
12789856,-4218242,13038580,-4218036,51486075
13289649,-4218242,13427491,-4218036,28533501
-245650,-4218036,1060944,-4204425,17785371140
1834035,-4218036,1970098,-4204425,1852103168
2291994,-4218036,3265237,-4204425,13247797328
6987588,-4218036,7730818,-4204425,10116860372
9857958,-4218036,9998599,-4204425,1914418904
11008387,-4218036,11604319,-4204425,8111839996
11670867,-4218036,13427491,-4204425,23911179500
-245650,-4204425,1060944,-4188137,21283125955
1190745,-4204425,1970098,-4188137,12694897306
2291994,-4204425,3265237,-4188137,15853171516
6987588,-4204425,7730818,-4188137,12106489759
9857958,-4204425,9998599,-4188137,2290917538
11008387,-4204425,11604319,-4188137,9707152637
11670867,-4204425,13427491,-4188137,28613664625
-245650,-4188137,1060944,-4165627,29412760045
1689194,-4188137,1970098,-4165627,6323452455
2291994,-4188137,3265237,-4165627,21908695684
6987588,-4188137,7730818,-4165627,16730873041
9857958,-4188137,9998599,-4165627,3165992062
11008387,-4188137,11604319,-4165627,13415047763
11670867,-4188137,13427491,-4165627,39543385375
-245650,-4165627,1060944,-4136659,37850750555
1689194,-4165627,1970098,-4136659,8137536945
2291994,-4165627,3265237,-4136659,28193905436
6987588,-4165627,7730818,-4136659,21530658839
9805749,-4165627,9998599,-4136659,5586700619
11008387,-4165627,11604319,-4136659,17263583077
11670867,-4165627,13427491,-4136659,50887669625
-245650,-4136659,1060944,-4132434,5521670470
1689194,-4136659,1970098,-4132434,1187104530
2270450,-4136659,3265237,-4132434,4203974088
6987588,-4136659,7730818,-4132434,3140894206
9805749,-4136659,9998599,-4132434,814988326
11008387,-4136659,11604319,-4132434,2518412858
11670867,-4136659,13427491,-4132434,7423497250
-245650,-4132434,1060944,-4037776,123680976105
1689194,-4132434,1970098,-4037776,26590186395
2270450,-4132434,3265237,-4037776,94165637292
6591656,-4132434,7730818,-4037776,107832030417
9805749,-4132434,9998599,-4037776,18255082809
11008387,-4132434,11604319,-4037776,56410421847
11670867,-4132434,13427491,-4037776,166280365875
416913,-4037776,1060944,-4007940,19215982784
1689194,-4037776,1970098,-4007940,8381362485
2270450,-4037776,3265237,-4007940,29681489556
6591656,-4037776,7730818,-4007940,33989206431
9805749,-4037776,9998599,-4007940,5754095287
11008387,-4037776,11604319,-4007940,17780852921
11670867,-4037776,13427491,-4007940,52412420125
416913,-4007940,1060944,-3985894,14198973504
1689194,-4007940,1970098,-3985894,6193112535
2270450,-4007940,3265237,-3985894,21932091036
6591656,-4007940,8222015,-3985894,35944546920
9805749,-4007940,9998599,-3985894,4251785997
11008387,-4007940,11604319,-3985894,13138534851
11670867,-4007940,13427491,-3985894,38728311375
416913,-3985894,1060944,-3947073,25002610304
1689194,-3985894,1970098,-3947073,10905293910
2270450,-3985894,3265237,-3947073,38619659736
6591656,-3985894,8512291,-3947073,74562930792
9805749,-3985894,9998599,-3947073,7486861522
10828812,-3985894,13464210,-3947073,102311459978
416913,-3947073,1060944,-3922145,16055073728
1689194,-3947073,1970098,-3922145,7002680745
2270450,-3947073,3596654,-3922145,33060964445
6591656,-3947073,8512291,-3922145,47879534844
9805749,-3947073,9998599,-3922145,4807582579
10828812,-3947073,13464210,-3922145,65697861671
416913,-3922145,1060944,-3843034,50950659584
2529532,-3922145,3596654,-3843034,84422234776
6591656,-3922145,8512291,-3843034,151945355232
9805749,-3922145,9998599,-3843034,15256828312
10828812,-3922145,13464210,-3843034,208491685688
416913,-3843034,1060944,-3811012,20623836736
2529532,-3843034,3596654,-3811012,34172479829
6987588,-3843034,8512291,-3811012,48825596192
9805749,-3843034,9998599,-3811012,6175667573
10828812,-3843034,13464210,-3811012,84393382177
416913,-3811012,909118,-3809493,748153120
2529532,-3811012,3596654,-3809493,1622026960
6987588,-3811012,8512291,-3809493,2317550080
9805749,-3811012,9998599,-3809493,293133520
10828812,-3811012,13464210,-3809493,4005806480
416913,-3809493,909118,-3776601,16190131958
2529532,-3809493,3596654,-3776601,35100876839
6987588,-3809493,8512291,-3776601,50152088672
9805749,-3809493,9998599,-3776601,6343447943
10828812,-3809493,12834190,-3776601,65962931447
416913,-3776601,909118,-3775269,656110598
2529532,-3776601,3596654,-3775269,1422474959
6987588,-3776601,8512291,-3775269,2032430432
9805749,-3776601,10290232,-3775269,645817172
10828812,-3776601,12834190,-3775269,2673170207
416913,-3775269,909118,-3735870,19392916400
2236282,-3775269,3596654,-3735870,53598696200
6987588,-3775269,8512291,-3735870,60073337600
9805749,-3775269,10290232,-3735870,19088669600
10828812,-3775269,12834190,-3735870,79011932600
416913,-3735870,909118,-3701647,16845258144
2236282,-3735870,3596654,-3701647,46557405552
6987588,-3735870,8512291,-3701647,52181469696
9272118,-3735870,10693721,-3701647,48652975296
10828812,-3735870,12834190,-3701647,68632090896
416913,-3701647,909118,-3678983,11155848990
2236282,-3701647,3106519,-3678983,19723944270
6987588,-3701647,8512291,-3678983,34557416160
9272118,-3701647,10693721,-3678983,32220654660
10828812,-3701647,12834190,-3678983,45451915035
2236282,-3678983,3106519,-3660179,16364825590
6987588,-3678983,8512291,-3660179,28672058720
9272118,-3678983,10693721,-3660179,26733263220
10828812,-3678983,12834190,-3660179,37711152095
2236282,-3660179,3106519,-3642527,15362311414
6648230,-3660179,8512291,-3642527,32906286486
9272118,-3660179,10693721,-3642527,25095575412
10828812,-3660179,12834190,-3642527,35400955487
2236282,-3642527,3106519,-3504711,119933590446
6648230,-3642527,8512291,-3504711,256899432654
9272118,-3642527,10693721,-3504711,195921198468
10736764,-3642527,12834190,-3504711,289061096859
2236282,-3504711,3106519,-3371572,115863487320
6648230,-3504711,8512291,-3371572,248181214680
9272118,-3504711,10693721,-3371572,189272356560
10736764,-3504711,12776393,-3371572,271556338200
603700,-3371572,1133319,-3349224,11836477380
2236282,-3371572,3106519,-3349224,19448949062
6648230,-3371572,8512291,-3349224,41659921638
9272118,-3371572,10693721,-3349224,31771427796
10736764,-3371572,12776393,-3349224,45583690870
603700,-3349224,1133319,-3297926,27168976380
2236282,-3349224,3106519,-3297926,44642339162
6648230,-3349224,8828062,-3297926,111823253067
9272118,-3349224,10693721,-3297926,72926863596
10736764,-3349224,12776393,-3297926,104630979370
603700,-3297926,1133319,-3297702,119164500
1689194,-3297926,3106519,-3297702,318898350
6648230,-3297926,8828062,-3297702,490462425
9272118,-3297926,10693721,-3297702,319860900
10736764,-3297926,12776393,-3297702,458916750
603700,-3297702,1133319,-3289544,4321169580
1689194,-3297702,3106519,-3289544,11563962834
6433632,-3297702,8828062,-3289544,19536162529
9272118,-3297702,10693721,-3289544,11598867036
10736764,-3297702,12776393,-3289544,16641341170
603700,-3289544,1133319,-3205194,44673976620
1689194,-3289544,3106519,-3205194,119552865426
6433632,-3289544,8828062,-3205194,201972649281
9272118,-3289544,10693721,-3205194,119913719004
10736764,-3289544,13464210,-3205194,230062881897
603700,-3205194,1133319,-3156008,26050418940
1689194,-3205194,3106519,-3156008,69714013962
6433632,-3205194,13464210,-3156008,345813089273
603700,-3156008,1133319,-3109883,24429252120
1689194,-3156008,2616658,-3109883,42780250590
6433632,-3156008,13464210,-3109883,324292486954
603700,-3109883,1133319,-3086241,12521805660
1689194,-3109883,2616658,-3086241,21928054995
6433632,-3109883,9028731,-3086241,61355949300
9181977,-3109883,13328015,-3086241,98024800077
603700,-3086241,1133319,-3067100,10137986040
1689194,-3086241,2992302,-3067100,24944112478
6433632,-3086241,9028731,-3067100,49675404200
9181977,-3086241,13328015,-3067100,79363478538
603700,-3067100,1133319,-2953042,60407927580
1834035,-3067100,2992302,-2953042,132110889812
6433632,-3067100,9028731,-2953042,295994510900
9181977,-3067100,13328015,-2953042,472893062301
257658,-2953042,1188262,-2950075,2762035640
1834035,-2953042,2992302,-2950075,3437739424
6433632,-2953042,9028731,-2950075,7702256800
9181977,-2953042,13328015,-2950075,12305443752
257658,-2950075,1188262,-2942264,7269886260
1834035,-2950075,2992302,-2942264,9048389616
5989739,-2950075,9028731,-2942264,23740613316
9181977,-2950075,13328015,-2942264,32388856668
257658,-2942264,1188262,-2842151,93166588970
1834035,-2942264,2992302,-2842151,115958842552
5989739,-2942264,9028731,-2842151,304245745202
9181977,-2942264,13679309,-2842151,450245995962
257658,-2842151,1188262,-2821610,19116487910
1834035,-2842151,2992302,-2821610,23793141256
5989739,-2842151,8866130,-2821610,59086844464
9181977,-2842151,13679309,-2821610,92384214486
199642,-2821610,2992302,-2729853,256248988038
5989739,-2821610,8866130,-2729853,263931977136
9181977,-2821610,13679309,-2729853,412666281414
199642,-2729853,3149657,-2724909,14587829120
5989739,-2729853,8866130,-2724909,14223758440
9181977,-2729853,13679309,-2724909,22239311685
199642,-2724909,3149657,-2676462,142922375168
5989739,-2724909,8727316,-2676462,132630178944
9181977,-2724909,13679309,-2676462,217886789184
199642,-2676462,3149657,-2582119,278316309504
4853425,-2676462,5243607,-2582119,36811424952
5611575,-2676462,8727316,-2582119,293951563248
9181977,-2676462,13679309,-2582119,424296384552
-387518,-2582119,-124949,-2552593,7752904390
199642,-2582119,3149657,-2552593,87105122432
4853425,-2582119,5243607,-2552593,11520933441
5611575,-2582119,8727316,-2552593,91998514034
9181977,-2582119,13679309,-2552593,132792751491
-387518,-2552593,-124949,-2529916,5954562460
199642,-2552593,3663006,-2529916,78542191470
4470505,-2552593,5243607,-2529916,17532429834
5611575,-2552593,8727316,-2529916,70658797076
9181977,-2552593,13679309,-2529916,101990517774
-387518,-2529916,-124949,-2509933,5247198880
199642,-2529916,3663006,-2509933,69211886160
4470505,-2529916,5243607,-2509933,15449690352
5611575,-2529916,8727316,-2509933,62264988128
9674229,-2529916,13679309,-2509933,80037538704
-387518,-2509933,-124949,-2508539,366285150
199642,-2509933,3663006,-2508539,4831394175
4470505,-2509933,5243607,-2508539,1078478685
5611575,-2509933,8727316,-2508539,4346460090
9904373,-2509933,13679309,-2508539,5266037115
-387518,-2508539,-124949,-2478669,7843228470
199642,-2508539,3663006,-2478669,103454175915
4470505,-2508539,5243607,-2478669,23093359713
5611575,-2508539,8727316,-2478669,93070329282
10143130,-2508539,13679309,-2478669,105629232780
-555771,-2478669,3663006,-2443576,148053795132
4470505,-2478669,5243607,-2443576,27131276682
5611575,-2478669,8727316,-2443576,109343849748
10143130,-2478669,13679309,-2443576,124098700920
-555771,-2443576,3663006,-2383567,253168867780
4470505,-2443576,5243607,-2383567,46393911030
5611575,-2443576,8727316,-2383567,186975677420
10143130,-2443576,13328015,-2383567,191125008860
-555771,-2383567,3663006,-2329207,229336990858
4470505,-2383567,4609512,-2329207,7556613888
5611575,-2383567,8727316,-2329207,169374850862
10143130,-2383567,13328015,-2329207,173133587846
-555771,-2329207,3663006,-2209261,506029764766
4470505,-2329207,4609512,-2209261,16673592576
5732800,-2329207,8727316,-2209261,359183330599
10143130,-2329207,13328015,-2209261,382017521042
-555771,-2209261,3504095,-2203666,22719015732
4470505,-2209261,4609512,-2203666,777888768
5732800,-2209261,8727316,-2203666,16757317132
10143130,-2209261,13328015,-2203666,17822622056
-555771,-2203666,3504095,-2169958,136854056703
4470505,-2203666,4545749,-2169958,2536433705
5732800,-2203666,8727316,-2169958,100942173553
10143130,-2203666,13328015,-2169958,107359322174
-555771,-2169958,3504095,-2096796,297032049321
4311295,-2169958,4545749,-2096796,17153431165
5732800,-2169958,8727316,-2096796,219087847271
10143130,-2169958,13328015,-2096796,233015814418
-830088,-2096796,3504095,-2084816,51927858504
4311295,-2096796,4545749,-2084816,2809005355
5732800,-2096796,8727316,-2084816,35877308177
10143130,-2096796,13328015,-2084816,38158119166
-830088,-2084816,3504095,-2074969,42683044032
4311295,-2084816,4545749,-2074969,2308912840
5732800,-2084816,8727316,-2074969,29490003416
10143130,-2084816,11888660,-2074969,17189989288
12469147,-2084816,13328015,-2074969,8458141912
-830088,-2074969,3504095,-2008537,287932845672
4311295,-2074969,4545749,-2008537,15575549015
5732800,-2074969,8866130,-2008537,208156578323
10143130,-2074969,11888660,-2008537,115960860923
12469147,-2074969,13328015,-2008537,57057244277
-830088,-2008537,3504095,-2004348,18160230960
4311295,-2008537,4545749,-2004348,982366450
5732800,-2008537,8866130,-2004348,13128656890
10143130,-2008537,11888660,-2004348,7313774890
12668396,-2008537,13328015,-2004348,2763807800
-830088,-2004348,3504095,-1985637,81101251008
4311295,-2004348,4545749,-1985637,4387121960
5611575,-2004348,8866130,-1985637,60899251872
10143130,-2004348,11888660,-1985637,32662376072
12668396,-2004348,13328015,-1985637,12342809440
-830088,-1985637,3504095,-1984741,3887763048
4311295,-1985637,4545749,-1984741,210306135
5611575,-1985637,9096179,-1984741,3125690685
10143130,-1985637,11888660,-1984741,1565741307
12668396,-1985637,13328015,-1984741,591679140
-830088,-1984741,3504095,-1979757,21605907240
4311295,-1984741,4545749,-1979757,1168758175
5611575,-1984741,9096179,-1979757,17370755925
10161842,-1984741,10815750,-1979757,3259736365
11206628,-1984741,11888660,-1979757,3399934505
12668396,-1984741,12891310,-1979757,1111231275
-526474,-1979757,3504095,-1976895,11539521910
4311295,-1979757,4545749,-1976895,671244665
5611575,-1979757,9096179,-1976895,9976424115
10161842,-1979757,10815750,-1976895,1872141467
11206628,-1979757,11888660,-1976895,1952660479
12668396,-1979757,12891310,-1976895,638205645
-526474,-1976895,3504095,-1944670,129889148820
4311295,-1976895,4545749,-1944670,7555546830
5611575,-1976895,9096179,-1944670,112294880730
10161842,-1976895,10522306,-1944670,11616345090
11206628,-1976895,11888660,-1944670,21979195458
12668396,-1976895,12891310,-1944670,7183658790
-526474,-1944670,3504095,-1803723,568100780360
4311295,-1944670,5243607,-1803723,131407652724
5611575,-1944670,9096179,-1803723,491148105540
10161842,-1944670,10522306,-1803723,50806820820
11206628,-1944670,11888660,-1803723,96131187284
12668396,-1944670,12891310,-1803723,31419423420
-526474,-1803723,3504095,-1798478,21144370220
4311295,-1803723,5243607,-1798478,4890913998
5437118,-1803723,9096179,-1798478,19195439252
10161842,-1803723,10522306,-1798478,1890999390
11206628,-1803723,11888660,-1798478,3577945118
12668396,-1803723,12891310,-1798478,1169412090
-526474,-1798478,3504095,-1737599,245381101600
4311295,-1798478,5243607,-1737599,56759215440
5437118,-1798478,9491238,-1737599,246814886480
10161842,-1798478,10522306,-1737599,21945109200
11206628,-1798478,11888660,-1737599,41522169040
12668396,-1798478,12891310,-1737599,13571065200
-526474,-1737599,3504095,-1736134,5908815620
4311295,-1737599,5243607,-1736134,1366770858
5437118,-1737599,9491238,-1736134,5943341386
10161842,-1737599,10522306,-1736134,528441690
11206628,-1737599,11569531,-1736134,532017264
12668396,-1737599,12891310,-1736134,326793390
-526474,-1736134,3504095,-1686036,201927526430
4311295,-1736134,5372152,-1686036,53147924942
5437118,-1736134,9491238,-1686036,203107407979
10161842,-1736134,10522306,-1686036,18058936035
11206628,-1736134,11569531,-1686036,18181127496
12668396,-1736134,12891310,-1686036,11167818585
-526474,-1686036,3496521,-1684912,4525870500
4311295,-1686036,5372152,-1684912,1193465250
5437118,-1686036,9491238,-1684912,4560886125
10161842,-1686036,10522306,-1684912,405523125
11206628,-1686036,11569531,-1684912,408267000
12668396,-1686036,12891310,-1684912,250779375
-526474,-1684912,3496521,-1663107,87725450776
4311295,-1684912,5372152,-1663107,23133069548
5437118,-1684912,9491238,-1663107,88404162526
10050580,-1684912,10522306,-1663107,10286478962
11206628,-1684912,11569531,-1663107,7913484624
12668396,-1684912,12891310,-1663107,4860884490
-526474,-1663107,3496521,-1662987,486782516
4311295,-1663107,5372152,-1662987,128363818
5437118,-1663107,9958806,-1662987,547124369
10050580,-1663107,10522306,-1662987,57078967
11206628,-1663107,11569531,-1662987,43911384
12668396,-1663107,12891310,-1662987,26972715
-526474,-1662987,3496521,-1644399,74783472644
4311295,-1662987,9958806,-1644399,104981600568
10050580,-1662987,10522306,-1644399,8768933203
11206628,-1662987,11569531,-1644399,6746022456
12668396,-1662987,12891310,-1644399,4143766935
-526474,-1644399,2822268,-1613442,103670385794
4311295,-1644399,9958806,-1613442,174835676496
10050580,-1644399,10522306,-1613442,14603724466
11206628,-1644399,11569531,-1613442,11234782032
12668396,-1644399,12891310,-1613442,6901002570
36898,-1613442,2822268,-1590469,63991113354
4311295,-1613442,9958806,-1590469,129745940688
10050580,-1613442,10522306,-1590469,10837456098
11206628,-1613442,11569531,-1590469,8337356496
12668396,-1613442,12891310,-1590469,5121249210
36898,-1590469,2822268,-1556627,94265310753
3898660,-1590469,9958806,-1556627,205093554921
10050580,-1590469,10522306,-1556627,15964656861
11206628,-1590469,11569531,-1556627,12281760072
12668396,-1590469,12891310,-1556627,7544112345
36898,-1556627,2822268,-1524189,90354649869
3898660,-1556627,9958806,-1524189,196585108533
10050580,-1556627,10522306,-1524189,15302352153
36898,-1524189,2822268,-1486485,105022413555
3898660,-1524189,9958806,-1486485,228497842635
10161842,-1524189,10522306,-1486485,13591332825
490829,-1486485,2822268,-1428829,134423836080
3898660,-1486485,9958806,-1428829,349409895579
10161842,-1486485,10522306,-1428829,20783330505
490829,-1428829,2822268,-1407017,50855700720
3898660,-1428829,9958806,-1407017,132189986511
10161842,-1428829,10815750,-1407017,14263717017
490829,-1407017,3116625,-1300070,280823737556
3483211,-1407017,3663006,-1300070,19228822608
3898660,-1407017,9958806,-1300070,648120601356
10161842,-1407017,10815750,-1300070,69934259732
490829,-1300070,3116625,-1209159,238716456864
3483211,-1300070,3663006,-1209159,16345613952
3898660,-1300070,9608109,-1209159,519057518400
10161842,-1300070,10815750,-1209159,59448175008
490829,-1209159,3116625,-1186767,58799472221
3483211,-1209159,9608109,-1186767,137154863307
10161842,-1209159,10815750,-1186767,14642984237
490829,-1186767,3116625,-1153304,87869670808
3483211,-1186767,9608109,-1153304,204963620136
10161842,-1186767,10550436,-1153304,13003943080
490829,-1153304,3116625,-1102045,134598354220
3483211,-1153304,9096179,-1102045,287720790940
10161842,-1153304,10550436,-1102045,19919379700
490829,-1102045,3116625,-1066796,92559344250
3483211,-1102045,9096179,-1066796,197857157250
778709,-1066796,3116625,-1047776,44469519257
3483211,-1066796,9096179,-1047776,106764283349
778709,-1047776,9096179,-1010854,307105981733
473755,-1010854,9096179,-853186,1359489127325
199397,-853186,9096179,-796800,501662903021
199397,-796800,8866130,-727681,599044654080
199397,-727681,7791053,-699773,211875555213
8300261,-727681,8678423,-699773,10554151167
199397,-699773,7730818,-555900,1083575808828
8300261,-699773,8678423,-555900,54407823462
199397,-555900,7730818,-400615,1169524396692
36898,-400615,7730818,-387114,103883321342
36898,-387114,7730818,-169968,1670711863387
9705397,-387114,9884788,-169968,38954434624
36898,-169968,7730818,-114142,429528527667
9705397,-169968,10366216,-114142,36891598140
36898,-114142,7730818,0,878207224703
9601638,-114142,10366216,0,87271340797
0,0,8040855,6289,50576984240
8628401,0,8848616,6289,1385158640
9382762,0,9490626,6289,678470850
9601638,0,10366216,6289,4809201910
0,6289,8848616,28018,192280447410
9382762,6289,9490626,28018,2343906450
9601638,6289,10366216,28018,16614301670
0,28018,9490626,87226,561930534043
9601638,28018,10366216,87226,45269958011
0,87226,10597217,473506,4093503966258
0,473506,10655529,590766,1249478103330
114212,590766,10655529,633139,446677808932
114212,633139,11272002,797754,1836750923256
347983,797754,838685,999145,98823658576
880390,797754,11272002,999145,2092787725296
347983,999145,838685,1200673,98890884887
880390,999145,11707962,1200673,2182069959117
880390,1200673,11707962,1202579,20648181711
970578,1202579,11707962,1321807,1280207676165
1225940,1321807,11707962,1339085,181118875417
1225940,1339085,12262024,1733032,4347643613580
1225940,1733032,11707962,1776235,452865321692
1225940,1776235,11272002,1877948,1021825251982
1702482,1877948,11272002,1879422,14115043475
1702482,1879422,11661618,2274813,3937763096704
2055298,2274813,11661618,2390869,1114880796297
2055298,2390869,12100871,2540679,1504937486514
2055298,2540679,12615987,2639268,1041178427100
1793359,2639268,12615987,2893960,2756447847897
1793359,2893960,12615987,2945446,557224699323
16577537,2893960,16723967,2945446,7539292897
1793359,2945446,12897277,2991083,506760655322
13337589,2945446,13528959,2991083,8733789698
16266497,2945446,17160499,2991083,40800508914
2055298,2991083,12897277,3018359,295736688460
13337589,2991083,13528959,3018359,5220026767
16266497,2991083,17160499,3018359,24385719831
2055298,3018359,12897277,3063423,488593828700
13337589,3018359,13528959,3063423,8624134115
16000404,3018359,17160499,3063423,52279726240
2442651,3063423,12897277,3068181,49753569893
13337589,3063423,13528959,3068181,910734589
16000404,3063423,17160499,3068181,5520896864
2442651,3068181,12897277,3100917,342253124099
13337589,3068181,13528959,3100917,6264912427
16000404,3068181,16658845,3100917,21555415754
2442651,3100917,12897277,3220278,1247885187974
13337589,3100917,13528959,3220278,22842425302
15321921,3100917,16658845,3220278,159578041850
2442651,3220278,12897277,3342032,1272903110385
13337589,3220278,13528959,3342032,23300376105
15233194,3220278,16658845,3342032,173580259260
3150960,3342032,12897277,3354912,125542322158
13337589,3342032,13528959,3354912,2465049851
15233194,3342032,16658845,3354912,18363823412
3150960,3354912,12897277,3518227,1591729670488
13337589,3354912,13828815,3518227,80225228732
15233194,3354912,16658845,3518227,232831782032
3150960,3518227,12897277,3536326,176408355800
13337589,3518227,13828815,3536326,8891208700
15233194,3518227,16321731,3536326,19702537800
3150960,3536326,13828815,3576470,428662529120
15233194,3536326,16321731,3576470,43699358010
3150960,3576470,13828815,3639497,673003907968
15136432,3576470,16321731,3639497,74707088400
3250795,3639497,4248916,3931428,291383751704
4728827,3639497,13828815,3931428,2656577988748
15136432,3639497,16321731,3931428,346026999600
3250795,3931428,4248916,3953021,21553446468
4728827,3931428,14333057,3953021,207393764214
15136432,3931428,16321731,3953021,25595368200
3250795,3953021,4248916,3979898,26827523116
4493596,3953021,14333057,3979898,264465059636
15136432,3953021,16321731,3979898,31858493400
3250795,3979898,4248916,4010735,30780086236
4493596,3979898,14333057,4010735,303429329156
15136432,3979898,16001672,4010735,26682301958
3250795,4010735,4248916,4108225,97307911902
4493596,4010735,14333057,4108225,959258989842
15089220,4010735,16001672,4108225,88955955423
3456120,4108225,3776119,4173386,20851840000
4493596,4108225,14333057,4173386,641159022844
15089220,4108225,16001672,4173386,59457262386
3456120,4173386,3776119,4180049,2132480000
4493596,4173386,14333057,4180049,65570174768
15089220,4173386,16001672,4180049,6080586792
16632922,4173386,16998938,4180049,2439137288
3456120,4180049,3776119,4196578,5289600000
4493596,4180049,14333057,4196578,162646306860
15089220,4180049,16136736,4196578,17315456010
16632922,4180049,16998938,4196578,6050261010
3456120,4196578,3776119,4331245,43093760000
